,time_step,outcome_type,outcome,stimulus,stage,exp_outcome,go_Q_lick,go_Q_nolick,nogo_Q_lick,nogo_Q_nolick,go_Q_lick_ql,go_Q_nolick_ql,nogo_Q_lick_ql,nogo_Q_nolick_ql,alpha,Q_PE,go_P_lick,go_P_nolick,go_P_lick_ql,go_P_nolick_ql,nogo_P_lick,nogo_P_nolick,nogo_P_lick_ql,nogo_P_nolick_ql,motivation
13,[427170],C1S7,1,1,stable,1,0.9830269662188825,0.028,0.028,0.03782275647902321,1.4599668519999998,0.028,0.028,0.483439348,0.005329652194025313,0.017063978853452566,0.9460930186348114,0.053906981365188636,0.9865588297628947,0.013441170237105423,0.4926334657115983,0.5073665342884017,0.20321537320893154,0.7967846267910684,1.0
14,[434738],C1S9,3,0,stable,2,0.9830985274714651,0.028,0.028,0.03782275647902321,1.5039701667999998,0.028,0.028,0.483439348,0.004216173343282236,0.016973033781117475,0.946103966676636,0.053896033323363984,0.9882014566369666,0.011798543363033568,0.4926334657115983,0.5073665342884017,0.20321537320893154,0.7967846267910684,0.0
15,[443316],C1S9,3,0,stable,2,0.9830985274714651,0.028,0.028,0.03800633822701771,1.5039701667999998,0.028,0.028,0.5350954132,0.0029525552693979848,0.016973033781117475,0.946103966676636,0.053896033323363984,0.9882014566369666,0.011798543363033568,0.4924958098492096,0.5075041901507904,0.17927219217265908,0.8207278078273408,0.0
16,[449822],C1S7,1,1,stable,1,0.9830985274714651,0.028,0.028,0.03812000526875999,1.5039701667999998,0.028,0.028,0.58158587188,0.001833526823411773,0.016973033781117475,0.946103966676636,0.053896033323363984,0.9882014566369666,0.011798543363033568,0.4924105789895812,0.5075894210104188,0.15966032227216426,0.8403396777278357,1.0
17,[458793],C1S9,3,0,stable,2,0.9831584227806452,0.028,0.028,0.03812000526875999,1.5435731501199998,0.028,0.028,0.58158587188,0.003543792357681436,0.01690147252853491,0.9461131283524413,0.05388687164755861,0.9895092941564887,0.01049070584351135,0.4924105789895812,0.5075894210104188,0.15966032227216426,0.8403396777278357,0.0
18,[465247],C1S7,1,1,stable,1,0.9831584227806452,0.028,0.028,0.03819190958061131,1.5435731501199998,0.028,0.028,0.623427284692,0.0011619960887783037,0.01690147252853491,0.9461131283524413,0.05388687164755861,0.9895092941564887,0.01049070584351135,0.4923566632690856,0.5076433367309143,0.14352918427142194,0.856470815728578,1.0
19,[474322],C1S9,3,0,stable,2,0.9832112509356241,0.028,0.028,0.03819190958061131,1.579215835108,0.028,0.028,0.623427284692,0.003136770047770147,0.016841577219354753,0.9461212078068244,0.05387879219317565,0.9905631137638528,0.009436886236147333,0.4923566632690856,0.5076433367309143,0.14352918427142194,0.856470815728578,0.0
20,[482214],C1S9,3,0,stable,2,0.9832112509356241,0.028,0.028,0.038238822276245914,1.579215835108,0.028,0.028,0.6610845562228,0.0007590057436863708,0.016841577219354753,0.9461212078068244,0.05387879219317565,0.9905631137638528,0.009436886236147333,0.49232148700726014,0.5076785129927398,0.1301929676580388,0.8698070323419611,0.0
21,[489805],C1S9,3,0,stable,2,0.9832112509356241,0.028,0.028,0.038270762972497235,1.579215835108,0.028,0.028,0.6949761006005201,0.0005171646239355766,0.016841577219354753,0.9461212078068244,0.05387879219317565,0.9905631137638528,0.009436886236147333,0.4922975371523399,0.50770246284766,0.11910549073606676,0.8808945092639332,0.0
22,[495602],C1S7,1,1,stable,1,0.9832112509356241,0.028,0.028,0.03829372797779313,1.579215835108,0.028,0.028,0.7254784905404681,0.0003720280113888487,0.016841577219354753,0.9461212078068244,0.05387879219317565,0.9905631137638528,0.009436886236147333,0.49228031749491163,0.5077196825050885,0.10983423029937368,0.8901657697006263,1.0
23,[501476],C1S7,1,1,stable,1,0.9832597601284557,0.028,0.028,0.03829372797779313,1.6112942515972,0.028,0.028,0.7254784905404681,0.002889386972524641,0.016788749064375885,0.9461286257198421,0.053871374280157744,0.9914215174858863,0.008578482514113854,0.49228031749491163,0.5077196825050885,0.10983423029937368,0.8901657697006263,1.0
24,[510430],C1S9,3,0,stable,2,0.9833055956849142,0.028,0.028,0.03829372797779313,1.64016482643748,0.028,0.028,0.7254784905404681,0.002738046575807441,0.01674023987154427,0.9461356339016234,0.053864366098376706,0.9921276446968643,0.007872355303135771,0.49228031749491163,0.5077196825050885,0.10983423029937368,0.8901657697006263,0.0
25,[516120],C1S10,4,0,stable,1,0.9833055956849142,0.028,0.028,0.03831130951880239,1.64016482643748,0.028,0.028,0.7529306414864213,0.00028492307885551605,0.01674023987154427,0.9461356339016234,0.053864366098376706,0.9921276446968643,0.007872355303135771,0.49226713448776205,0.507732865512238,0.1020371326476398,0.8979628673523602,1.0
26,[523428],C1S7,1,1,stable,1,0.9833055956849142,0.028,0.026767475444961917,0.03831130951880239,1.64016482643748,0.028,0.015200000000000002,0.7529306414864213,0.0011989538473133098,0.01674023987154427,0.9461356339016234,0.053864366098376706,0.9921276446968643,0.007872355303135771,0.4913429896529068,0.5086570103470932,0.09857208907644016,0.9014279109235599,1.0
27,[535281],C1S7,1,1,stable,1,0.9833497439069824,0.028,0.026767475444961917,0.03831130951880239,1.666148343793732,0.028,0.015200000000000002,0.7529306414864213,0.002644492204389615,0.016694404315085842,0.9461423832798198,0.05385761672018013,0.9927136898715455,0.007286310128454396,0.4913429896529068,0.5086570103470932,0.09857208907644016,0.9014279109235599,1.0
28,[544268],C1S9,3,0,stable,2,0.9833927966521236,0.028,0.026767475444961917,0.03831130951880239,1.6895335094143586,0.028,0.015200000000000002,0.7529306414864213,0.0025857106882148265,0.016650256093017624,0.9461489644134101,0.053851035586589796,0.9932039908947685,0.00679600910523139,0.4913429896529068,0.5086570103470932,0.09857208907644016,0.9014279109235599,0.0
29,[549739],C1S7,1,1,stable,1,0.9833927966521236,0.028,0.026767475444961917,0.038359492149008564,1.6895335094143586,0.028,0.015200000000000002,0.7776375773377792,0.0007810609988691834,0.016650256093017624,0.9461489644134101,0.053851035586589796,0.9932039908947685,0.00679600910523139,0.49130686355849384,0.5086931364415062,0.09217918005851822,0.9078208199414819,1.0
30,[558145],C1S9,3,0,stable,2,0.9834351094582247,0.028,0.026767475444961917,0.038359492149008564,1.7105801584729228,0.028,0.015200000000000002,0.7776375773377792,0.0025478586138014767,0.016607203347876354,0.9461554316993788,0.05384456830062125,0.9936171703581235,0.006382829641876537,0.49130686355849384,0.5086931364415062,0.09217918005851822,0.9078208199414819,0.0
31,[564356],C1S7,1,1,stable,1,0.9834351094582247,0.028,0.026767475444961917,0.03839217869919643,1.7105801584729228,0.028,0.015200000000000002,0.7998738196040013,0.0005302771071725015,0.016607203347876354,0.9461554316993788,0.05384456830062125,0.9936171703581235,0.006382829641876537,0.49128235607719256,0.5087176439228074,0.08674665583926588,0.913253344160734,1.0
32,[572444],C1S9,3,0,stable,2,0.9834768961935765,0.028,0.026767475444961917,0.03839217869919643,1.7295221426256304,0.028,0.015200000000000002,0.7998738196040013,0.0025226086007874068,0.016564890541775346,0.9461618178593538,0.05383818214064613,0.9939676405258744,0.006032359474125625,0.49128235607719256,0.5087176439228074,0.08674665583926588,0.913253344160734,0.0
33,[580362],C1S9,3,0,stable,2,0.9834768961935765,0.028,0.026767475444961917,0.03841557575319701,1.7295221426256304,0.028,0.015200000000000002,0.8198864376436011,0.0003797740856043044,0.016564890541775346,0.9461618178593538,0.05383818214064613,0.9939676405258744,0.006032359474125625,0.49126481363177343,0.5087351863682265,0.08210686724105137,0.9178931327589486,0.0
34,[586919],C1S7,1,1,stable,1,0.9834768961935765,0.028,0.026767475444961917,0.0384334012955503,1.7295221426256304,0.028,0.015200000000000002,0.837897793879241,0.00028944887560938565,0.016564890541775346,0.9461618178593538,0.05383818214064613,0.9939676405258744,0.006032359474125625,0.4912514485617077,0.5087485514382923,0.07812544292131499,0.921874557078685,1.0
35,[594561],C1S9,3,0,stable,2,0.9835182857654046,0.028,0.026767475444961917,0.0384334012955503,1.7465699283630673,0.028,0.015200000000000002,0.837897793879241,0.0025049513888578557,0.016523103806423522,0.9461681426176662,0.053831857382333696,0.9942666748367854,0.0057333251632145175,0.4912514485617077,0.5087485514382923,0.07812544292131499,0.921874557078685,0.0
36,[600286],C1S7,1,1,stable,1,0.9835182857654046,0.028,0.026767475444961917,0.03844788397128839,1.7465699283630673,0.028,0.015200000000000002,0.8541080144913169,0.00023523592407008107,0.016523103806423522,0.9461681426176662,0.053831857382333696,0.9942666748367854,0.0057333251632145175,0.4912405898844216,0.5087594101155785,0.07469404717195756,0.9253059528280424,1.0
37,[607433],C1S7,1,1,stable,1,0.9835593561154289,0.028,0.026767475444961917,0.03844788397128839,1.7619129355267606,0.028,0.015200000000000002,0.8541080144913169,0.002491873687390439,0.016481714234595435,0.9461744179028972,0.05382558209710282,0.9945231802228698,0.005476819777130187,0.4912405898844216,0.5087594101155785,0.07469404717195756,0.9253059528280424,1.0
38,[616235],C1S9,3,0,stable,2,0.9836001546064491,0.028,0.026767475444961917,0.03844788397128839,1.7757216419740847,0.028,0.015200000000000002,0.8541080144913169,0.0024815628455085305,0.016440643884571116,0.946180650966744,0.053819349033256025,0.9947442603116438,0.005255739688356246,0.4912405898844216,0.5087594101155785,0.07469404717195756,0.9253059528280424,0.0
39,[624639],C1S9,3,0,stable,2,0.9836001546064491,0.028,0.026767475444961917,0.03846036019561149,1.7757216419740847,0.028,0.015200000000000002,0.8686972130421852,0.00020269367047076023,0.016440643884571116,0.946180650966744,0.053819349033256025,0.9947442603116438,0.005255739688356246,0.4912312355910469,0.5087687644089531,0.07172480186328412,0.9282751981367158,0.0
40,[633296],C1S9,3,0,stable,2,0.9836001546064491,0.028,0.026767475444961917,0.03847163154016159,1.7757216419740847,0.028,0.015200000000000002,0.8818274917379667,0.00018315584208684465,0.016440643884571116,0.946180650966744,0.053819349033256025,0.9947442603116438,0.005255739688356246,0.49122278468514347,0.5087772153148564,0.06914598442170408,0.930854015578296,0.0
41,[640299],C1S7,1,1,stable,1,0.9836001546064491,0.028,0.026767475444961917,0.038482178848369415,1.7757216419740847,0.028,0.015200000000000002,0.89364474256417,0.00017142187371194518,0.016440643884571116,0.946180650966744,0.053819349033256025,0.9947442603116438,0.005255739688356246,0.4912148766438629,0.5087851233561371,0.06689870042414127,0.9331012995758589,1.0
42,[649472],C1S9,3,0,stable,2,0.9836407102503855,0.028,0.026767475444961917,0.038482178848369415,1.7881494777766762,0.028,0.015200000000000002,0.89364474256417,0.002472928430918171,0.016399845393550883,0.9461868462545063,0.053813153745493544,0.9949356306987457,0.0050643693012542845,0.4912148766438629,0.5087851233561371,0.06689870042414127,0.9331012995758589,0.0
43,[655945],C1S7,1,1,stable,1,0.9836407102503855,0.028,0.026767475444961917,0.038492290590789756,1.7881494777766762,0.028,0.015200000000000002,0.904280268307753,0.0001643709453787977,0.016399845393550883,0.9461868462545063,0.053813153745493544,0.9949356306987457,0.0050643693012542845,0.49120729518029277,0.5087927048197073,0.06493429998684254,0.9350657000131575,1.0
44,[664917],C1S9,3,0,stable,2,0.983681041043691,0.028,0.026767475444961917,0.038492290590789756,1.7993345299990087,0.028,0.015200000000000002,0.904280268307753,0.002465314443527775,0.016359289749614536,0.9461930065270271,0.05380699347297296,0.9951019283713245,0.00489807162867546,0.49120729518029277,0.5087927048197073,0.06493429998684254,0.9350657000131575,0.0
45,[671038],C1S7,1,1,stable,1,0.983681041043691,0.028,0.026767475444961917,0.03850213983731273,1.7993345299990087,0.028,0.015200000000000002,0.9138522414769776,0.00016013027663648886,0.016359289749614536,0.9461930065270271,0.05380699347297296,0.9951019283713245,0.00489807162867546,0.49119991053170436,0.5088000894682956,0.06321236250262834,0.9367876374973717,1.0
46,[679955],C1S9,3,0,stable,2,0.9837211583681071,0.028,0.026767475444961917,0.03850213983731273,1.8094010769991078,0.028,0.015200000000000002,0.9138522414769776,0.002458326203495203,0.01631895895630897,0.9461991335337011,0.053800866466298766,0.9952469445643527,0.0047530554356473124,0.49119991053170436,0.5088000894682956,0.06321236250262834,0.9367876374973717,0.0
47,[688616],C1S9,3,0,stable,2,0.9837211583681071,0.028,0.026767475444961917,0.03851183042573356,1.8094010769991078,0.028,0.015200000000000002,0.9224670173292798,0.0001575760261445806,0.01631895895630897,0.9461991335337011,0.053800866466298766,0.9952469445643527,0.0047530554356473124,0.49119264484361136,0.5088073551563886,0.0616991168115926,0.9383008831884073,0.0
48,[695443],C1S7,1,1,stable,1,0.9837211583681071,0.028,0.026767475444961917,0.03852142465758101,1.8094010769991078,0.028,0.015200000000000002,0.9302203155963519,0.0001560337852610148,0.01631895895630897,0.9461991335337011,0.053800866466298766,0.9952469445643527,0.0047530554356473124,0.4911854514042092,0.5088145485957908,0.060366196168267626,0.9396338038317323,1.0
49,[702569],C1S7,1,1,stable,1,0.9837610696309674,0.028,0.026767475444961917,0.03852142465758101,1.818460969299197,0.028,0.015200000000000002,0.9302203155963519,0.0024517262200106932,0.01627884163189286,0.946205228416215,0.053794771583785,0.9953738016561916,0.004626198343808337,0.4911854514042092,0.5088145485957908,0.060366196168267626,0.9396338038317323,1.0
50,[712390],C1S9,3,0,stable,2,0.9838007798493617,0.028,0.026767475444961917,0.03852142465758101,1.8266148723692774,0.028,0.015200000000000002,0.9302203155963519,0.00244537155414837,0.016238930369032567,0.9462112919507577,0.05378870804924221,0.9954850887605422,0.004514911239457775,0.4911854514042092,0.5088145485957908,0.060366196168267626,0.9396338038317323,0.0
51,[720693],C1S9,3,0,stable,2,0.9838007798493617,0.028,0.026767475444961917,0.03853095991370102,1.8266148723692774,0.028,0.015200000000000002,0.9371982840367167,0.00015509884649902788,0.016238930369032567,0.9462112919507577,0.05378870804924221,0.9954850887605422,0.004514911239457775,0.49117830218648373,0.5088216978135162,0.059189651710963215,0.9408103482890368,0.0
52,[727861],C1S9,3,0,stable,2,0.9838007798493617,0.028,0.026767475444961917,0.03854045862291783,1.8266148723692774,0.028,0.015200000000000002,0.943478455633045,0.00015452834798571573,0.016238930369032567,0.9462112919507577,0.05378870804924221,0.9954850887605422,0.004514911239457775,0.49117118037399765,0.5088288196260023,0.058149166447814676,0.9418508335521852,0.0
53,[734813],C1S7,1,1,stable,1,0.9838007798493617,0.028,0.026767475444961917,0.03854993424298229,1.8266148723692774,0.028,0.015200000000000002,0.9491306100697405,0.00015417655016851161,0.016238930369032567,0.9462112919507577,0.05378870804924221,0.9954850887605422,0.004514911239457775,0.4911640758765513,0.5088359241234487,0.05722742554066073,0.9427725744593393,1.0
54,[747999],C1S9,3,0,stable,2,0.9838402926006644,0.028,0.026767475444961917,0.03854993424298229,1.8339533851323497,0.028,0.015200000000000002,0.9491306100697405,0.0024391761415273228,0.01619922015063835,0.9462173246933392,0.05378267530666077,0.9955829665472623,0.004417033452737699,0.4911640758765513,0.5088359241234487,0.05722742554066073,0.9427725744593393,0.0
55,[754407],C1S7,1,1,stable,1,0.9838402926006644,0.028,0.026767475444961917,0.03855939484905146,1.8339533851323497,0.028,0.015200000000000002,0.9542175490627665,0.0001539559958581247,0.01619922015063835,0.9462173246933392,0.05378267530666077,0.9955829665472623,0.004417033452737699,0.49115698263964824,0.5088430173603518,0.056409609033014486,0.9435903909669856,1.0
56,[762350],C1S9,3,0,stable,2,0.9838796105929039,0.028,0.026767475444961917,0.03855939484905146,1.8405580466191147,0.028,0.015200000000000002,0.9542175490627665,0.002433088128876529,0.016159707399335588,0.9462233270669783,0.05377667293302174,0.9956692489345625,0.004330751065437401,0.49115698263964824,0.5088430173603518,0.056409609033014486,0.9435903909669856,0.0
57,[769223],C1S7,1,1,stable,1,0.9838796105929039,0.028,0.026767475444961917,0.038568845286744056,1.8405580466191147,0.028,0.015200000000000002,0.9587957941564899,0.00015381420266582336,0.016159707399335588,0.9462233270669783,0.05377667293302174,0.9956692489345625,0.004330751065437401,0.49114989703019873,0.5088501029698012,0.05568298099176902,0.9443170190082311,1.0
58,[777132],C1S9,3,0,stable,2,0.9839187360070416,0.028,0.026767475444961917,0.038568845286744056,1.8465022419572032,0.028,0.015200000000000002,0.9587957941564899,0.002427076241751686,0.016120389407096147,0.9462292994140206,0.053770700585979464,0.9957454672496877,0.004254532750312276,0.49114989703019873,0.5088501029698012,0.05568298099176902,0.9443170190082311,0.0
59,[785195],C1S9,3,0,stable,2,0.9839187360070416,0.028,0.026767475444961917,0.03857828846396209,1.8465022419572032,0.028,0.015200000000000002,0.9629162147408409,0.00015371967631274997,0.016120389407096147,0.9462292994140206,0.053770700585979464,0.9957454672496877,0.004254532750312276,0.49114281686795225,0.5088571831320478,0.055036554956322634,0.9449634450436774,0.0
60,[791865],C1S7,1,1,stable,1,0.9839187360070416,0.028,0.026767475444961917,0.038587726125979646,1.8465022419572032,0.028,0.015200000000000002,0.9666245932667568,0.0001536535173236879,0.016120389407096147,0.9462292994140206,0.053770700585979464,0.9957454672496877,0.004254532750312276,0.49113574084435907,0.5088642591556409,0.05446082009152225,0.9455391799084777,1.0
61,[800725],C1S9,3,0,stable,2,0.983957670702403,0.028,0.026767475444961917,0.038587726125979646,1.851852017761483,0.028,0.015200000000000002,0.9666245932667568,0.0024211215846285153,0.016081263992958394,0.9462352420275358,0.05376475797246419,0.9958129209935247,0.004187079006475316,0.49113574084435907,0.5088642591556409,0.05446082009152225,0.9455391799084777,0.0
62,[806062],C1S7,1,1,stable,1,0.983957670702403,0.028,0.026767475444961917,0.038597159320494574,1.851852017761483,0.028,0.015200000000000002,0.9699621339400811,0.0001536043842682331,0.016081263992958394,0.9462352420275358,0.05376475797246419,0.9958129209935247,0.004187079006475316,0.4911286681738899,0.5088713318261101,0.053947515877308255,0.9460524841226917,1.0
63,[813280],C1S7,1,1,stable,1,0.9839964163399987,0.028,0.026767475444961917,0.038597159320494574,1.8566668159853348,0.028,0.015200000000000002,0.9699621339400811,0.0024152127086329274,0.01604232929759697,0.9462411551701647,0.05375884482983516,0.9958727182904004,0.00412728170959958,0.4911286681738899,0.5088713318261101,0.053947515877308255,0.9460524841226917,1.0
64,[819622],C1S7,1,1,stable,1,0.9840349744565801,0.028,0.026767475444961917,0.038597159320494574,1.8610001343868012,0.028,0.015200000000000002,0.9699621339400811,0.0024093426447798355,0.01600358366000132,0.9462470390854367,0.05375296091456334,0.9959258083373234,0.004074191662676563,0.4911286681738899,0.5088713318261101,0.053947515877308255,0.9460524841226917,1.0
65,[827995],C1S9,3,0,stable,2,0.9840733465091362,0.028,0.026767475444961917,0.038597159320494574,1.864900120948121,0.028,0.015200000000000002,0.9699621339400811,0.0024035071194730977,0.01596502554341994,0.9462528940045687,0.053747105995431185,0.9959730076041582,0.00402699239584179,0.4911286681738899,0.5088713318261101,0.053947515877308255,0.9460524841226917,0.0
66,[834187],C1S7,1,1,stable,1,0.9840733465091362,0.028,0.026767475444961917,0.038606588676659025,1.864900120948121,0.028,0.015200000000000002,0.972965920546073,0.00015356547124044528,0.01596502554341994,0.9462528940045687,0.053747105995431185,0.9959730076041582,0.00402699239584179,0.49112159838482716,0.5088784016151728,0.05348944580205498,0.946510554197945,1.0
67,[843224],C1S9,3,0,stable,2,0.9841115339016542,0.028,0.026767475444961917,0.038606588676659025,1.868410108853309,0.028,0.015200000000000002,0.972965920546073,0.0023977034811356835,0.01592665349086375,0.9462587201505572,0.0537412798494428,0.9960150211199875,0.003984978880012407,0.49112159838482716,0.5088784016151728,0.05348944580205498,0.946510554197945,0.0
68,[850235],C1S7,1,1,stable,1,0.9841115339016542,0.028,0.026767475444961917,0.0386160145724975,1.868410108853309,0.028,0.015200000000000002,0.9756693284914657,0.00015353269406760814,0.01592665349086375,0.9462587201505572,0.0537412798494428,0.9960150211199875,0.003984978880012407,0.4911145311937405,0.5088854688062595,0.05308032255470229,0.9469196774452977,1.0
69,[858549],C1S9,3,0,stable,2,0.9841495380012361,0.028,0.026767475444961917,0.0386160145724975,1.871569097967978,0.028,0.015200000000000002,0.9756693284914657,0.0023919300545821595,0.01588846609834582,0.9462645177406401,0.05373548225935994,0.9960524598706997,0.003947540129300261,0.4911145311937405,0.5088854688062595,0.05308032255470229,0.9469196774452977,0.0
70,[867202],C1S9,3,0,stable,2,0.9841495380012361,0.028,0.026767475444961917,0.038625437235357635,1.871569097967978,0.028,0.015200000000000002,0.9781023956423192,0.0001535036018680674,0.01588846609834582,0.9462645177406401,0.05373548225935994,0.9960524598706997,0.003947540129300261,0.491107466430172,0.508892533569828,0.05271463877935838,0.9472853612206416,0.0
71,[874865],C1S9,3,0,stable,2,0.9841495380012361,0.028,0.026767475444961917,0.03863485680218066,1.871569097967978,0.028,0.015200000000000002,0.9802921560780873,0.0001534767238854828,0.01588846609834582,0.9462645177406401,0.05373548225935994,0.9960524598706997,0.003947540129300261,0.49110040399144755,0.5088995960085525,0.05238755867474515,0.9476124413252548,0.0
72,[880654],C1S7,1,1,stable,1,0.9841495380012361,0.028,0.026767475444961917,0.0386442733556636,1.871569097967978,0.028,0.015200000000000002,0.9822629404702785,0.000153451177529109,0.01588846609834582,0.9462645177406401,0.05373548225935994,0.9960524598706997,0.003947540129300261,0.4910933438155633,0.5089066561844368,0.05209482667198634,0.9479051733280136,1.0
73,[886761],C1S7,1,1,stable,1,0.9841873601478308,0.028,0.026767475444961917,0.0386442733556636,1.8744121881711802,0.028,0.015200000000000002,0.9822629404702785,0.002386185752675132,0.015850461998763943,0.9462702869877863,0.053729713012213826,0.9960858550999353,0.003914144900064711,0.4910933438155633,0.5089066561844368,0.05209482667198634,0.9479051733280136,1.0
74,[894594],C1S9,3,0,stable,2,0.9842250016601329,0.028,0.026767475444961917,0.0386442733556636,1.8769709693540622,0.028,0.015200000000000002,0.9822629404702785,0.00238046984273523,0.015812639852169186,0.9462760281015977,0.053723971898402334,0.9961156701294535,0.0038843298705465356,0.4910933438155633,0.5089066561844368,0.05209482667198634,0.9479051733280136,0.0
75,[901655],C1S7,1,1,stable,1,0.9842250016601329,0.028,0.026767475444961917,0.038653686945956695,1.8769709693540622,0.028,0.015200000000000002,0.9840366464232506,0.0001534264331618018,0.015812639852169186,0.9462760281015977,0.053723971898402334,0.9961156701294535,0.0038843298705465356,0.49108628586491787,0.5089137141350821,0.05183269016986801,0.9481673098301321,1.0
76,[909450],C1S7,1,1,stable,1,0.9842624638391807,0.028,0.026767475444961917,0.038653686945956695,1.879273872418656,0.028,0.015200000000000002,0.9840366464232506,0.002374781806033162,0.015774998339867063,0.9462817412888613,0.05371825871113861,0.9961423101809683,0.0038576898190317756,0.49108628586491787,0.5089137141350821,0.05183269016986801,0.9481673098301321,1.0
77,[68260],C1S13,5,1,uncertain,1,0.9842997479705734,0.028,0.026767475444961917,0.038653686945956695,1.8813464851767903,0.028,0.015200000000000002,0.9840366464232506,0.002369121253269055,0.0157375361608193,0.8220179598700897,0.1779820401299103,0.95098418243056,0.049015817569439867,0.4952456586953701,0.5047543413046299,0.17506624596939513,0.8249337540306049,1.0
78,[77617],C1S6,1,1,uncertain,1,0.9361235773186177,0.028,0.026767475444961917,0.038653686945956695,1.7932118366591112,0.028,0.015200000000000002,0.9840366464232506,0.054479457630195835,-0.8842997479705734,0.8104593578972021,0.1895406421027979,0.9439769713320617,0.056023028667938284,0.4952456586953701,0.5047543413046299,0.17506624596939513,0.8249337540306049,1.0
79,[88002],C1S9,3,0,uncertain,2,0.9384563608789153,0.028,0.026767475444961917,0.038653686945956695,1.8038906529932002,0.028,0.015200000000000002,0.9840366464232506,0.03652025993900043,0.06387642268138227,0.8110320544322234,0.18896794556777674,0.9448737361109515,0.05512626388904841,0.4952456586953701,0.5047543413046299,0.17506624596939513,0.8249337540306049,0.0
80,[97665],C1S13,5,1,uncertain,1,0.9384563608789153,0.028,0.026767475444961917,0.03866309760368172,1.8038906529932002,0.028,0.015200000000000002,0.9856329817809255,0.00015340217295112442,0.06387642268138227,0.8110320544322234,0.18896794556777674,0.9448737361109515,0.05512626388904841,0.49524189477289565,0.5047581052271044,0.1746976886075636,0.8253023113924364,1.0
81,[108621],C1S9,3,0,uncertain,2,0.8779034301849327,0.028,0.026767475444961917,0.03866309760368172,1.7235015876938802,0.028,0.015200000000000002,0.9856329817809255,0.07221953761613517,-0.8384563608789153,0.7957345843680095,0.20426541563199063,0.9377778791005951,0.06222212089940484,0.49524189477289565,0.5047581052271044,0.1746976886075636,0.8253023113924364,0.0
82,[126583],C1S9,3,0,uncertain,2,0.8779034301849327,0.028,0.026767475444961917,0.03867250534774311,1.7235015876938802,0.028,0.015200000000000002,0.987069683602833,0.00015337820616699295,-0.8384563608789153,0.7957345843680095,0.20426541563199063,0.9377778791005951,0.06222212089940484,0.4952381320163202,0.5047618679836798,0.1743665101957543,0.8256334898042458,0.0
83,[141759],C1S13,5,1,uncertain,1,0.8779034301849327,0.028,0.026767475444961917,0.03868191019001452,1.7235015876938802,0.028,0.015200000000000002,0.9883627152425497,0.00015335441835245267,-0.8384563608789153,0.7957345843680095,0.20426541563199063,0.9377778791005951,0.06222212089940484,0.49523437042089474,0.5047656295791053,0.17406887322481673,0.8259311267751833,1.0
84,[152207],C1S13,5,1,uncertain,1,0.8078875097605468,0.028,0.026767475444961917,0.03868191019001452,1.6511514289244922,0.028,0.015200000000000002,0.9883627152425497,0.09000592838077706,-0.7779034301849327,0.7769222673329267,0.2230777326670733,0.9306709834819451,0.06932901651805487,0.49523437042089474,0.5047656295791053,0.17406887322481673,0.8259311267751833,1.0
85,[160196],C1S6,1,1,uncertain,1,0.7395927826689549,0.028,0.026767475444961917,0.03868191019001452,1.586036286032043,0.028,0.015200000000000002,0.9883627152425497,0.09647680761409905,-0.7078875097605468,0.7574130334205719,0.2425869665794281,0.9236396241616226,0.0763603758383773,0.49523437042089474,0.5047656295791053,0.17406887322481673,0.8259311267751833,1.0
86,[172207],C1S9,3,0,uncertain,2,0.7587354520039029,0.028,0.026767475444961917,0.03868191019001452,1.6174326574288387,0.028,0.015200000000000002,0.9883627152425497,0.07351051760832213,0.2604072173310451,0.7629961723392076,0.23700382766079237,0.9271080731117933,0.07289192688820663,0.49523437042089474,0.5047656295791053,0.17406887322481673,0.8259311267751833,0.0
87,[180731],C1S9,3,0,uncertain,2,0.7587354520039029,0.028,0.026767475444961917,0.038691312138150837,1.6174326574288387,0.028,0.015200000000000002,0.9895264437182947,0.00015333074082145707,0.2604072173310451,0.7629961723392076,0.23700382766079237,0.9271080731117933,0.07289192688820663,0.4952306099835575,0.5047693900164425,0.17380134291721847,0.8261986570827815,0.0
88,[187626],C1S6,1,1,uncertain,1,0.7587354520039029,0.028,0.026767475444961917,0.03870071119727537,1.6174326574288387,0.028,0.015200000000000002,0.9905737993464652,0.00015330713235472341,0.2604072173310451,0.7629961723392076,0.23700382766079237,0.9271080731117933,0.07289192688820663,0.49522685070225925,0.5047731492977408,0.1735608433333061,0.8264391566666939,1.0
89,[195673],C1S13,5,1,uncertain,1,0.7728692560133271,0.028,0.026767475444961917,0.03870071119727537,1.6456893916859547,0.028,0.015200000000000002,0.9905737993464652,0.0585821834447591,0.2412645479960971,0.7670611960980681,0.2329388039019319,0.9301049778720378,0.0698950221279621,0.49522685070225925,0.5047731492977408,0.1735608433333061,0.8264391566666939,1.0
90,[206522],C1S9,3,0,uncertain,2,0.7220531837579847,0.028,0.026767475444961917,0.03870071119727537,1.5811204525173592,0.028,0.015200000000000002,0.9905737993464652,0.07552146542765509,-0.6728692560133271,0.7522195368969941,0.24778046310300592,0.9230830346346997,0.07691696536530031,0.49522685070225925,0.5047731492977408,0.1735608433333061,0.8264391566666939,0.0
