,start_time,end_time,choice_type,reward_type,outcome,exp_outcome,Q_CP,Q_CG,Q_PE,epsilon,P_CP,P_CG,P_CP_sf,P_CG_sf,motivation
100,1004.063,1005.878,1.0,1.0,2,1,0.9102987618940426,0.30125353941680655,0.6232067520296609,0.04393272477343346,0.7890300766946627,0.21096992330533734,0.8023114420752128,0.19768855792478726,1.0
101,1012.779,1013.684,1.0,0.0,1,1,0.9007498372420091,0.30468412049686733,0.6292268863541799,0.03802765082252069,0.7862192716675906,0.21378072833240946,0.797533782454681,0.20246621754531902,1.0
102,1018.264,1018.365,2.0,0.0,3,2,0.8906317043835299,0.30595187008250974,0.534645007246247,0.29606121035694877,0.706445695370381,0.29355430462961896,0.7932722253806531,0.20672777461934697,-1.0
103,1023.283,1028.055,1.0,1.0,2,1,0.8820803770224106,0.3065802844588477,0.566304197718762,0.16008376690507586,0.7433979525790362,0.2566020474209638,0.7897883657780529,0.21021163422194714,1.0
104,1034.645,1035.542,2.0,0.0,3,2,0.8752271502653006,0.3022931995755435,0.5811805065216222,0.11613893818432708,0.7552650874091851,0.244734912590815,0.7888068028303074,0.21119319716969281,-1.0
105,1039.878,1040.622,2.0,1.0,4,2,0.870698378740538,0.30467637034361406,0.6096737779468857,0.06054890095760834,0.7688204320558184,0.23117956794418165,0.786146274489257,0.21385372551074303,-1.0
106,1046.955,1050.551,1.0,1.0,2,1,0.870628729188172,0.3105762210086743,0.5353177222296227,0.292568276886767,0.7007895960637138,0.2992104039362863,0.7838289399577505,0.21617106004224962,1.0
107,1058.354,1060.936,1.0,1.0,2,1,0.8749334204838944,0.3155833293377984,0.5487064001521971,0.22834850857779754,0.7188056944099581,0.28119430559004177,0.7835550722602577,0.2164449277397423,1.0
108,1068.25,1068.295,1.0,1.0,2,1,0.8845213439458999,0.3198685184625246,0.560756210282514,0.17962278244106877,0.7343131598538144,0.2656868401461856,0.7856163662748017,0.2143836337251983,1.0
109,1075.674,1076.577,1.0,1.0,2,1,0.900210501760563,0.32360261151439124,0.5716010393997992,0.14306953767338648,0.7486907050531553,0.25130929494684473,0.790211068442994,0.20978893155700606,1.0
110,1083.761,1083.762,1.0,1.0,2,1,0.9088909420494677,0.3269564316249365,0.581361385605356,0.11567555926493867,0.7584303989803758,0.2415696010196243,0.7922348259034493,0.20776517409655082,1.0
111,1090.438,1094.128,1.0,1.0,2,1,0.9167039115185662,0.32571722170642725,0.590145697190357,0.09503573914607155,0.7675444740948274,0.23245552590517257,0.7956409282311008,0.20435907176889923,1.0
112,1101.709,1102.638,2.0,0.0,3,2,0.9250929704343757,0.3220040627656336,0.598051577616858,0.07934430601970566,0.7763160148062225,0.2236839851937775,0.8001295887408445,0.19987041125915553,-1.0
113,1107.787,1107.826,1.0,1.0,2,1,0.932453413707552,0.3117560472256861,0.6311311274713214,0.036323939509382175,0.7953934138500022,0.20460658614999774,0.8065277077648003,0.19347229223519954,1.0
114,1114.402,1114.866,1.0,1.0,2,1,0.9381649253990745,0.3069063756633123,0.6382464198551723,0.03058567031561321,0.8007994302647894,0.19920056973521055,0.8102898534238925,0.18971014657610744,1.0
115,1121.923,1124.234,1.0,1.0,2,1,0.9434018736008636,0.3025057477641212,0.6446501830006379,0.026179391862026336,0.805462075921707,0.19453792407829298,0.8136738670028518,0.1863261329971482,1.0
116,1132.188,1134.618,1.0,1.0,2,1,0.9553349299775833,0.29885352597023473,0.6504135698315572,0.022746401146278128,0.8117902763556514,0.18820972364434851,0.8190474578158305,0.1809525421841694,1.0
117,1141.546,1141.562,1.0,1.0,2,1,0.9612987071956147,0.29129177353805824,0.6556006179793845,0.020035405696381625,0.8171286605140627,0.18287133948593728,0.8236123655461455,0.1763876344538545,1.0
118,1159.692,1166.35,1.0,1.0,2,1,0.9612443206910029,0.2892082347501938,0.6602689613124291,0.017867829472239527,0.8184950009927714,0.18150499900722866,0.8242893477581782,0.17571065224182175,1.0
119,1173.155,1175.525,1.0,1.0,2,1,0.9576488131143728,0.2948639751333742,0.6644704703121691,0.016114948426448228,0.8160103425596709,0.18398965744032927,0.82118624228945,0.17881375771055008,1.0
120,1193.397,1194.9,1.0,1.0,2,1,0.9504949520224215,0.30316117313790925,0.6682518284119352,0.014682672237623429,0.8112698810181782,0.18873011898182182,0.8159082584339219,0.1840917415660781,1.0
121,1202.405,1206.021,1.0,1.0,2,1,0.9403373521522422,0.3095163759794759,0.6716550507017247,0.013501296843713817,0.8059478721212082,0.19405212787879195,0.8101350981428896,0.18986490185711047,1.0
122,1212.146,1214.209,1.0,0.0,1,1,0.9290982252439892,0.31596204084464374,0.6747179507625354,0.012518517840191867,0.7999964521287365,0.20000354787126345,0.8037995724968814,0.19620042750311859,1.0
123,1219.88,1221.104,2.0,1.0,4,2,0.9180053059308234,0.3221955978714322,0.5774745608172649,0.12599278135853087,0.7599635594427905,0.2400364405572096,0.7974386868873579,0.2025613131126422,-1.0
124,1227.646,1227.651,1.0,1.0,2,1,0.90816355538259,0.3279144771978605,0.5072461556862818,0.45483497350795654,0.6589679610956438,0.3410320389043562,0.7915960367423971,0.2084039632576028,1.0
125,1246.63,1247.964,2.0,0.0,3,2,0.9005674386521496,0.3328161089619479,0.5197271047355384,0.37914528818120774,0.6780699485376154,0.3219300514623846,0.7868142016929531,0.21318579830704693,-1.0
126,1253.179,1253.33,1.0,1.0,2,1,0.8961119742870765,0.3365979233017138,0.5565215401176538,0.1957552469931304,0.7280991099453813,0.27190089005461865,0.7836190215634928,0.21638097843650714,1.0
